pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_insol,st_teff,st_met,st_rad,sy_pnum,pl_dens_calc,mass_radius_ratio,hz_flag,log_rade,log_dens,log_period,log_smax,log_eqt,cluster,umap_x,umap_y,pl_bmasse_imputed,pl_rade_imputed,pl_eqt_imputed,pl_insol_imputed,cluster_name,method_group
TOI-2498 b,TOI-2498,Transit,2023.0,6.06,34.62,3.738252,0.0491,1443.0,790.4759,5905.0,0.167,1.26,1,0.8571578165560896,5.712871287128713,0,0.7824726241662862,-0.06693921010769846,0.5726685743356281,-1.3089185078770316,3.159266331093494,0.0,14.928552,4.274298,0,0,0,0,Sub-Neptunes,Transit
TOI-251 b,TOI-251,Transit,2021.0,2.74,317.83,4.93777,0.05741,1041.19,277.7462,5875.0,-0.106,0.881,1,85.13238458508027,115.99635036496349,0,0.437750562820388,1.9300947982888583,0.6935308567467492,-1.2410124531323807,3.0175299883214906,1.0,2.8827899,11.541741,0,0,0,0,Super-Earths (multi),Transit
TOI-2524 b,TOI-2524,Transit,2023.0,11.2089807,203.41018048,7.18585,0.073,1100.0,210.609,5831.0,0.06,1.119,1,0.7958402863413115,18.14707205981718,0,1.049566121382448,-0.09917408015207956,0.8564781473450847,-1.136677139879544,3.041392685158225,0.0,15.6072235,4.307961,0,0,0,0,Sub-Neptunes,Transit
TOI-2525 b,TOI-2525,Transit,2023.0,8.67575106,26.69758619,23.2856,0.1511,512.97,16.3643,5096.0,0.14,0.785,2,0.22526947669768219,3.0772651272914695,0,0.9383070819752355,-0.647297649819913,1.3670874328778106,-0.8207355356609746,2.710091967031052,1.0,7.8675528,9.301389,0,0,0,0,Super-Earths (multi),Transit
TOI-2525 c,TOI-2525,Transit,2023.0,10.13291855,208.8132634,49.2519,0.249,399.96,6.0478,5096.0,0.14,0.785,2,1.1058749594625568,20.607415560445812,0,1.005734551737804,0.04370602435982596,1.6924229890183866,-0.6038006529042637,2.602016559708155,1.0,7.462811,9.002666,0,0,0,0,Super-Earths (multi),Transit
TOI-2529 b,TOI-2529,Transit,2024.0,11.54525012,743.71847238,64.5949,0.327,636.0,70.9731,5802.0,0.1,1.7,1,2.6628710077553865,64.41770118878983,0,1.0624033460500035,0.42535012927150956,1.810198230235136,-0.4854522473397139,2.803457115648414,0.0,11.938088,2.8286467,0,0,0,0,Sub-Neptunes,Transit
TOI-2537 b,TOI-2537,Transit,2024.0,11.25381662,415.40172795,94.1022,0.3715,338.0,7.4445,4870.0,0.08,0.771,2,1.60590701547913,36.91207542974874,0,1.0512998340833943,0.20572039534278458,1.9735997768458697,-0.4300411819034059,2.5289167002776547,1.0,7.317856,8.787392,0,0,0,0,Super-Earths (multi),Transit
TOI-2537 c,TOI-2537,Radial Velocity,2024.0,12.7,2297.89938261,1920.0,2.78,123.1,0.03881725844209111,4870.0,0.08,0.771,2,6.18118076462317,180.93695926062992,0,1.1038037209559568,0.7910714444380379,3.2833012287035497,0.4440447959180762,2.090258052931316,1.0,7.6535406,8.179139,0,0,0,1,Super-Earths (multi),Radial Velocity
TOI-2545 b,TOI-2545,Transit,2022.0,2.75,8.0,7.994037,NA,1022.99,258.8217,5846.29,-0.2729,1.25324,1,2.119549211119459,2.909090909090909,0,0.43933269383026263,0.32624350435294064,0.9027661540390026,NA,3.0098713883885573,0.0,10.482671,-0.9408518,0,0,0,0,Sub-Neptunes,Transit
TOI-2567 b,TOI-2567,Transit,2022.0,10.92875618,63.88350981,5.983944,0.0672,1352.0,558.0,5611.0,0.241,1.686,1,0.26966721905610824,5.845451097802787,0,1.0385707369816382,-0.5691718434926536,0.7769875205842147,-1.1726307269461747,3.130976691605617,0.0,14.644836,5.3896112,0,0,0,0,Sub-Neptunes,Transit
TOI-257 b,TOI-257,Transit,2021.0,7.16253867,43.86032017,18.38818,0.1528,1027.0,186.0,6095.0,0.175,1.867,1,0.6576918456773705,6.123571849420815,0,0.8550669797045605,-0.1819775426614603,1.2645387463630298,-0.8158766457603289,3.0115704435972783,0.0,14.937072,4.4485655,0,0,0,0,Sub-Neptunes,Transit
TOI-2570 b,TOI-2570,Transit,2022.0,13.64132951,260.61929374,2.9887615,0.04145,1431.0,699.0,5771.0,0.191,1.095,1,0.5657024553524739,19.10512414123189,0,1.1348566995520235,-0.24741193626097602,0.47549126018261273,-1.3824754651137077,3.1556396337597765,0.0,14.933065,4.7923865,0,0,0,0,Sub-Neptunes,Transit
TOI-2580 b,TOI-2580,Transit,2024.0,17.37392009,200.23189641,3.39775,0.048,2410.0,1730.0,6120.0,0.26,1.81,1,0.21037367827622178,11.52485422822041,0,1.2398978196777242,-0.6770085995682134,0.5311914211443575,-1.3187587626244128,3.3820170425748683,0.0,14.783945,5.5601764,0,0,0,0,Sub-Neptunes,Transit
TOI-2583 A b,TOI-2583 A,Transit,2023.0,14.4595851,79.45710175,4.5207265,0.0571,1456.0,750.9,5936.0,0.158,1.477,1,0.14481609215194707,5.4951162983231105,0,1.1601558315915919,-0.8391831760913605,0.6552082333926758,-1.2433638917541519,3.1631613749770184,0.0,15.242221,5.6655927,0,0,0,0,Sub-Neptunes,Transit
TOI-2587 A b,TOI-2587 A,Transit,2023.0,12.07207221,69.28659273,5.45664,0.0635,1445.0,728.0,5760.0,0.13,1.726,1,0.21699779959027996,5.739411720268363,0,1.0817818245401267,-0.6635446699793252,0.7369253022950005,-1.1972262747080245,3.1598678470925665,0.0,15.545679,5.5104027,0,0,0,0,Sub-Neptunes,Transit
TOI-2589 b,TOI-2589,Transit,2023.0,12.10569916,1112.3994245,61.6277,0.3,592.0,21.7464,5579.0,0.12,1.07,1,3.4549576106402062,91.8905558280865,0,1.0829898770128987,0.5384427233229572,1.7897759597808516,-0.5228787452803376,2.77232170672292,0.0,11.967785,2.8223264,0,0,0,0,Sub-Neptunes,Transit
TOI-260 b,TOI-260,Transit,2024.0,1.71,4.23,13.475853,0.0943,493.0,10.1838,4026.0,-0.47,0.607,1,4.661263294688965,2.473684210526316,0,0.23299611039215382,0.6685036350503659,1.1295562648768296,-1.0254883072626717,2.69284691927723,0.0,9.692143,-1.2713275,0,0,0,0,Sub-Neptunes,Transit
TOI-261.01,TOI-261,Transit,2021.0,3.0449863,9.51,3.3639254,0.034792189,1722.49,874.7956,5890.3,-0.35,1.28018,2,1.8559919439378303,3.1231667610458542,0,0.4835853429958936,0.2685760868015182,0.5268463561129173,-1.4585182461384743,3.2361567092691117,3.0,4.7377157,9.54748,0,0,0,0,Mini-Neptunes,Transit
TOI-261.02,TOI-261,Transit,2021.0,3.34822227,11.2,13.03935862135,NA,1007.53,243.5261,5890.3,-0.35,1.31383,2,1.6440945111710508,3.3450586899059123,0,0.5248142806922957,0.21592677944507935,1.1152562298883117,NA,3.0032579864662323,3.0,4.745974,9.391998,0,0,0,0,Mini-Neptunes,Transit
TOI-262 b,TOI-262,Transit,2023.0,2.07,4.94,11.14529,0.163,584.0,56.9133,5310.0,0.26,0.853,1,3.068792410332521,2.386473429951691,0,0.3159703454569177,0.4869675114046788,1.0470913732883238,-0.7878123955960422,2.7664128471123997,0.0,13.1511,2.3340523,0,0,0,0,Sub-Neptunes,Transit
TOI-2641 b,TOI-2641,Transit,2023.0,18.10250383,122.6817651,4.880974,0.0607,1387.0,602.0,6100.0,-0.15,1.336,1,0.11395035186386322,6.777060579691092,0,1.2577386480375743,-0.9432843294366706,0.6885064942603721,-1.2168113089247425,3.1420764610732848,0.0,17.06166,5.207758,0,0,0,0,Sub-Neptunes,Transit
TOI-2669 b,TOI-2669,Transit,2022.0,19.72780603,193.87532827,6.2034,NA,1226.0,375.554,4800.0,0.1,4.1,1,0.1391354437801118,9.827515942481112,0,1.2950787891525692,-0.8565622224355632,0.79262978570985,NA,3.0884904701823963,0.0,15.748057,5.648596,0,0,0,0,Sub-Neptunes,Transit
TOI-269 b,TOI-269,Transit,2021.0,2.77,8.8,3.6977104,0.0345,531.0,19.0,3514.0,-0.29,0.398,1,2.281365994707897,3.176895306859206,0,0.4424797690644485,0.358194963808608,0.5679328947606961,-1.4621809049267258,2.725094521081469,0.0,10.468298,-0.9595685,0,0,0,0,Sub-Neptunes,Transit
TOI-270 b,TOI-270,Transit,2019.0,1.28,1.48,3.35992,0.03197,600.0,131.7935,3506.0,-0.17,0.38,3,3.888511657714843,1.15625,0,0.10720996964786837,0.5897834053031372,0.5263289369219355,-1.495257363728312,2.7781512503836434,1.0,0.15105373,15.735948,0,0,0,0,Super-Earths (multi),Transit
TOI-270 c,TOI-270,Transit,2019.0,2.33,6.2,5.66051,0.04526,489.0,9.9407,3506.0,-0.17,0.38,3,2.7006949059859813,2.6609442060085837,0,0.367355921026019,0.43147552527198196,0.7528555619669944,-1.3442854503812902,2.6893088591236203,1.0,0.12766694,15.374157,0,0,0,0,Super-Earths (multi),Transit
TOI-270 d,TOI-270,Transit,2019.0,2.0,4.2,11.38194,0.0721,383.0,9.2135,3506.0,-0.17,0.38,3,2.89275,2.1,0,0.3010299956639812,0.4613109022577419,1.0562162918910378,-1.142064735280571,2.583198773968623,1.0,0.07794504,15.277013,0,0,0,0,Super-Earths (multi),Transit
TOI-2714 b,TOI-2714,Transit,2024.0,13.72,228.0,2.499387,0.036,1603.0,945.55,5665.0,0.3,1.25,1,0.48643421144484056,16.61807580174927,0,1.1373541113707328,-0.31297588825995987,0.39783350660738814,-1.4436974992327127,3.204933522354145,0.0,14.291303,5.0126076,0,0,0,0,Sub-Neptunes,Transit
TOI-2719 b,TOI-2719,Transit,2025.0,5.98,29.9,3.37594,NA,1710.0,874.29,5762.0,0.27,1.69,1,0.770405252737665,4.999999999999999,0,0.7767011839884108,-0.11328076478901788,0.5283947193812027,NA,3.2329961103921536,0.0,14.396335,4.4707327,0,0,0,0,Sub-Neptunes,Transit
TOI-2768 b,TOI-2768,Transit,2024.0,2.63,7.41,1.50801,0.027,855.0,89.0458,4008.0,0.0,0.657,1,2.2444118931275785,2.817490494296578,0,0.41995574848975786,0.3511025613618397,0.17840422146108909,-1.5686362358410126,2.931966114728173,0.0,13.336356,0.15823878,0,0,0,0,Sub-Neptunes,Transit
TOI-277 b,TOI-277,Transit,2022.0,2.65,7.51,3.994,0.0269,587.92,28.236,4031.0,-0.01,0.362,1,2.223585913203517,2.8339622641509434,0,0.42324587393680785,0.34705391404552993,0.6014080605346838,-1.570247719997592,2.7693182343715907,0.0,12.780565,0.37075287,0,0,0,0,Sub-Neptunes,Transit
TOI-2796 b,TOI-2796,Transit,2023.0,17.26183028,139.84449908,4.8084983,0.0569,1205.0,352.0,5764.0,0.239,1.069,1,0.14980850143074878,8.10137145433688,0,1.2370868422692296,-0.8244635403101241,0.6820094668413597,-1.2448877336049289,3.080987046910887,0.0,14.937297,5.6432824,0,0,0,0,Sub-Neptunes,Transit
TOI-2803 A b,TOI-2803 A,Transit,2023.0,18.11371281,309.88269682,1.96229325,0.03185,1893.0,2150.0,6280.0,-0.105,1.245,1,0.2872939578449822,17.10763000774329,0,1.2580074777922443,-0.5416735076738257,0.2927639099450922,-1.4968905633286307,3.277150613963797,0.0,16.785946,5.1045938,0,0,0,0,Sub-Neptunes,Transit
TOI-2818 b,TOI-2818,Transit,2023.0,15.27784069,225.65816897,4.039709,0.0493,1376.0,598.0,5721.0,-0.02,1.229,1,0.3486717226486971,14.770292055584983,0,1.1840619771005734,-0.457583272571267,0.6063500818813975,-1.30715308072277,3.1386184338994925,0.0,16.408482,5.102038,0,0,0,0,Sub-Neptunes,Transit
TOI-283 b,TOI-283,Transit,2025.0,2.34,6.54,17.61745,0.123,661.0,30.4,5213.0,-0.09,0.85,1,2.812430343659798,2.794871794871795,0,0.36921585741014284,0.4490817749456238,1.2459430476019775,-0.9100948885606021,2.82020145948564,0.0,10.939275,0.14607501,0,0,0,0,Sub-Neptunes,Transit
TOI-2842 b,TOI-2842,Transit,2023.0,12.84549188,117.59651059,3.5514058,0.0475,1471.0,781.8,5910.0,0.233,1.265,1,0.3056988586517629,9.154691131220424,0,1.1087507389394393,-0.5147061827399453,0.5504002996267531,-1.3233063903751334,3.16761267272753,0.0,14.716474,5.4091253,0,0,0,0,Sub-Neptunes,Transit
TOI-286 b,TOI-286,Transit,2024.0,1.42,4.53,4.5117244,0.0503,979.0,889.5827,5152.0,-0.05,0.78,2,8.71735571133606,3.190140845070423,0,0.15228834438305647,0.9403847677154475,0.6543425627805086,-1.2984320149440727,2.9907826918031377,1.0,5.618912,11.1959505,0,0,0,0,Super-Earths (multi),Transit
TOI-286 c,TOI-286,Transit,2024.0,1.88,3.72,39.361826,0.213,475.0,22.4437,5152.0,-0.05,0.78,2,3.084757231056703,1.9787234042553195,0,0.2741578492636798,0.48922099094264304,1.595075237201618,-0.6716203965612623,2.6766936096248664,1.0,6.2289085,9.163091,0,0,0,0,Super-Earths (multi),Transit
TOI-2876 b,TOI-2876,Transit,2025.0,9.6397234,54.03082919,6.2996431,0.0654,929.0,124.2,5271.0,0.353,0.873,1,0.3323529314887186,5.605018624289572,0,0.9840645725359106,-0.4784004862180804,0.7993159456295841,-1.1844222516757328,2.968015713993642,0.0,14.160608,4.9934855,0,0,0,0,Sub-Neptunes,Transit
TOI-2886 b,TOI-2886,Transit,2025.0,18.6405349,444.9597698,1.60200105,0.02871,1978.0,2560.0,6240.0,0.284,1.241,1,0.37852732369460024,23.870547287781964,0,1.2704583705064438,-0.4219027658297162,0.2046627963980669,-1.541966807503494,3.2962262872611605,0.0,14.391191,5.20373,0,0,0,0,Sub-Neptunes,Transit
TOI-2969 b,TOI-2969,Transit,2025.0,12.32987877,368.68095212,1.8237146,0.0261,1186.0,382.0,4738.0,0.08,0.7,1,1.083741937636083,29.90142555310785,0,1.0909588065406732,0.03492587961627644,0.2609568749226894,-1.583359492661719,3.074084689028244,0.0,15.537784,3.9466398,0,0,0,0,Sub-Neptunes,Transit
TOI-2977 b,TOI-2977,Transit,2023.0,13.15934334,533.95172376,2.3505614,0.03386,1544.0,947.8,5691.0,0.013,1.073,1,1.291073410673684,40.575863853097104,0,1.1192342182346389,0.11095093703332398,0.37117160006071603,-1.4703130462270835,3.188647295999717,0.0,16.096231,3.7599125,0,0,0,0,Sub-Neptunes,Transit
TOI-2981 b,TOI-2981,Transit,2024.0,13.4,638.0,3.601501,0.048,1358.0,556.616,5940.0,-0.11,1.08,1,1.4610257910713749,47.61194029850746,0,1.1271047983648077,0.1646578824785244,0.5564835396998032,-1.3187587626244128,3.132899769944483,0.0,16.350965,3.6878693,0,0,0,0,Sub-Neptunes,Transit
TOI-2986 b,TOI-2986,Transit,2025.0,9.292245,96.61983573,3.2783662,0.04489,1622.0,1156.0,5906.0,0.095,1.458,1,0.6635229331796337,10.39790015545221,0,0.9681206519187004,-0.1781440621269802,0.515657463498201,-1.347850394598347,3.2100508498751372,0.0,15.498015,4.496159,0,0,0,0,Sub-Neptunes,Transit
TOI-2989 b,TOI-2989,Transit,2025.0,12.55405838,953.485221,3.122832,0.0384,1001.0,124.0,4672.0,-0.04,0.76,1,2.655297172375209,75.95035741740752,0,1.098784143914254,0.42411313298827824,0.49454862097836044,-1.4156687756324693,3.000434077479319,0.0,15.755009,3.0851877,0,0,0,0,Sub-Neptunes,Transit
TOI-2992 b,TOI-2992,Transit,2025.0,13.75341932,1058.36859531,3.007812,0.0434,1726.0,1484.0,6000.0,0.084,1.545,1,2.2415916030366603,76.95312494187809,0,1.1384106841441874,0.35055649108513554,0.4782506876662189,-1.3625102704874892,3.237040791379191,0.0,15.349362,3.3788764,0,0,0,0,Sub-Neptunes,Transit
TOI-3023 b,TOI-3023,Transit,2023.0,16.43236571,197.05361234,3.9014971,0.0505,1596.0,1084.0,5760.0,0.085,1.668,1,0.24470098872757365,11.991798126795707,0,1.2157000917879883,-0.6113642758543333,0.5912312884386703,-1.2967086218813386,3.2030328870147105,0.0,15.815682,5.510737,0,0,0,0,Sub-Neptunes,Transit
TOI-3071 b,TOI-3071,Transit,2024.0,7.16,68.2,1.266938,0.0249,2155.0,2579.61,6177.0,0.35,1.31,1,1.0237570525473731,9.525139664804469,0,0.8549130223078556,0.010196906584697178,0.10275536238406414,-1.6038006529042637,3.3334472744967503,0.0,14.2850485,4.387307,0,0,0,0,Sub-Neptunes,Transit
TOI-3082 b,TOI-3082,Transit,2023.0,3.6621,13.0,1.926907,NA,1032.78,131.648,4263.0,0.17,0.6847,1,1.4584930141160968,3.5498757543485975,0,0.5637301992926101,0.16390435328079134,0.28486075442635306,NA,3.0140078191366175,0.0,13.956623,1.7119956,0,0,0,0,Sub-Neptunes,Transit
TOI-3135 b,TOI-3135,Transit,2025.0,13.65253849,327.36325921,3.7065585,0.04756,1292.0,464.0,5890.0,0.071,0.985,1,0.708828720236311,23.978197127939396,0,1.1352134095965973,-0.149458694073242,0.5689708589098581,-1.322758154053346,3.1112625136590655,0.0,15.684409,4.3634696,0,0,0,0,Sub-Neptunes,Transit
TOI-3160 A b,TOI-3160 A,Transit,2025.0,13.7646283,378.21580433,3.971281,0.0505,1539.0,933.0,6190.0,-0.114,1.346,1,0.7990938841291103,27.47737142527852,0,1.1387644882002177,-0.09740219319674438,0.5989306179709022,-1.2967086218813386,3.187238619831479,0.0,16.82543,4.3581166,0,0,0,0,Sub-Neptunes,Transit
TOI-3235 b,TOI-3235,Transit,2023.0,11.39953337,211.35589065,2.59261842,0.02709,604.0,13.8883,3388.8,0.264,0.3697,1,0.786148757943342,18.540749326303345,0,1.0568870742328074,-0.10449526739421394,0.41373860227534837,-1.5671909949668317,2.7810369386211318,0.0,14.35377,4.1574273,0,0,0,0,Sub-Neptunes,Transit
TOI-3261 b,TOI-3261,Transit,2024.0,3.82,30.3,0.8831331,0.01714,1722.0,1466.0,5068.0,0.138,0.849,1,2.9950504250150445,7.9319371727748695,0,0.5820633629117087,0.4764041386189639,-0.053973837487710404,-1.7659891824128207,3.236033147117636,0.0,14.234616,-0.6303575,0,0,0,0,Sub-Neptunes,Transit
TOI-3288 b,TOI-3288,Transit,2025.0,12.24020692,536.17652261,1.4338647,0.02285,973.0,213.8,4072.0,0.65,0.672,1,1.6109909986270496,43.80453092944935,0,1.0877887595950502,0.207093113816162,0.1565081730782081,-1.641113795594131,2.988112840268352,0.0,13.793806,3.974863,0,0,0,0,Sub-Neptunes,Transit
TOI-329 b,TOI-329,Transit,2024.0,4.94057819,40.4,5.70439,0.0638,1213.02,576.8749,5614.0,0.205,1.5326,1,1.84586371756118,8.177180574081754,0,0.6937777768654838,0.2661996333659383,0.7562092098763945,-1.1951793212788377,3.083867961475008,0.0,13.644302,2.551825,0,0,0,0,Sub-Neptunes,Transit
TOI-332 b,TOI-332,Transit,2023.0,3.2,57.2,0.777038,0.0159,1871.0,4180.32,5251.0,0.256,0.87,1,9.618286132812498,17.875,0,0.505149978319906,0.9830976926850912,-0.10955774209127032,-1.7986028756795485,3.27207378750001,0.0,14.014642,-2.195783,0,0,0,0,Sub-Neptunes,Transit
TOI-3321 b,TOI-3321,Transit,2024.0,15.55806521,176.07693748,3.6525145,0.047,1616.0,967.919,5850.0,-0.103,1.549,1,0.2576245892588835,11.317405802286132,0,1.1919555874566212,-0.5890126876251232,0.5625919487014714,-1.3279021420642825,3.208441356438567,0.0,16.818628,5.1823015,0,0,0,0,Sub-Neptunes,Transit
TOI-333 b,TOI-333,Transit,2025.0,4.26,20.1,3.7852503,0.049,1445.0,650.4959,6241.0,0.01,1.1,1,1.4325799182229972,4.71830985915493,0,0.6294095991027189,0.1561188589641172,0.578094602545395,-1.3098039199714864,3.1598678470925665,0.0,13.8570595,0.83356756,0,0,0,0,Sub-Neptunes,Transit
TOI-3331 A b,TOI-3331 A,Transit,2022.0,12.97999965,721.47048389,2.0180231,0.03144,1488.0,818.5,5609.0,0.148,0.952,1,1.8178001082243387,55.58324370910133,0,1.1132746807537903,0.25954612494312945,0.3049261332314731,-1.5025174626326296,3.17260293120986,0.0,15.0946665,3.5410442,0,0,0,0,Sub-Neptunes,Transit
TOI-3353.01,TOI-3353,Transit,2024.0,2.6667555,7.59,4.6657965,0.060118218,1264.36,313.0426,6365.0,0.0,1.0207,1,2.205178636056068,2.846155187455318,0,0.42598319946624164,0.3434437763485404,0.668925792997302,-1.2209939010764244,3.1018707478017835,0.0,13.658462,0.04176378,0,0,0,0,Sub-Neptunes,Transit
TOI-3362 b,TOI-3362,Transit,2021.0,12.80065596,1598.3590588,18.09547,0.153,688.0,37.2117,6532.0,0.017,1.83,1,4.198839457254632,124.86540250707588,0,1.1072322253126339,0.6231292696935878,1.2575698676738756,-0.8153085691824012,2.837588438235511,0.0,15.046034,2.7412622,0,0,0,0,Sub-Neptunes,Transit
TOI-3364 b,TOI-3364,Transit,2023.0,12.22899794,530.77343969,5.8768918,0.0675,1264.0,425.0,5706.0,0.387,1.419,1,1.5991461824495972,43.40285625152375,0,1.08739087183939,0.20388816564079082,0.7691476949520176,-1.1706962271689751,3.1017470739463664,0.0,14.00721,3.7692,0,0,0,0,Sub-Neptunes,Transit
TOI-3464 b,TOI-3464,Transit,2025.0,13.7646283,397.28550875,3.6515568,0.0515,1693.0,1370.0,6370.0,0.045,1.56,1,0.8393843320683931,28.862785110586678,0,1.1387644882002177,-0.07603914158121874,0.5624780604847168,-1.288192770958809,3.2286569581089353,0.0,16.167158,4.1581492,0,0,0,0,Sub-Neptunes,Transit
TOI-3474 b,TOI-3474,Transit,2025.0,14.67255574,193.87532827,3.8795105,0.0502,1451.0,740.0,6020.0,0.146,1.256,1,0.33818694682155975,13.213466808748345,0,1.1665057680427207,-0.47084315910601715,0.5887769316354456,-1.2992962828549806,3.161667412437736,0.0,15.270973,5.2879205,0,0,0,0,Sub-Neptunes,Transit
TOI-3486 b,TOI-3486,Transit,2025.0,10.5700688,99.16246298,2.21778105,0.03138,1190.0,334.0,4930.0,0.283,0.788,1,0.4626637373036843,9.38143969129132,0,1.0240778141156677,-0.33473453833470146,0.34591866829173973,-1.5033470607490822,3.0755469613925306,0.0,14.320852,4.905698,0,0,0,0,Sub-Neptunes,Transit
TOI-3493 b,TOI-3493,Transit,2025.0,3.22,8.97,8.1594667,NA,1102.0,245.0,5844.0,0.03,1.228,1,1.4803909681615013,2.7857142857142856,0,0.5078558716958309,0.1703764268083843,0.9116617743401374,NA,3.042181594515766,0.0,13.562588,0.9747161,0,0,0,0,Sub-Neptunes,Transit
TOI-3523 A b,TOI-3523 A,Transit,2025.0,15.9727975,435.42491759,2.30458952,0.03559,1984.0,2590.0,6450.0,-0.366,1.448,1,0.5887377988237393,27.26040429611657,0,1.2033809857949511,-0.2300780802170693,0.3625935826219262,-1.4486720119961543,3.2975416678181597,0.0,17.385754,4.6471233,0,0,0,0,Sub-Neptunes,Transit
TOI-3540 A b,TOI-3540 A,Transit,2022.0,23.53885947,375.03752026,3.119999,0.04289,1498.0,841.3,5810.0,0.176,1.228,1,0.15844190993864524,15.932697195375203,0,1.3717854161163674,-0.800129931031599,0.49415445482147113,-1.3676439537609268,3.175511813363448,0.0,15.094014,5.681947,0,0,0,0,Sub-Neptunes,Transit
TOI-3568 b,TOI-3568,Transit,2024.0,5.3,26.4,4.417965,0.0485,899.0,130.1481,4969.0,-0.01,0.719,1,0.9770750350960862,4.981132075471698,0,0.724275869600789,-0.01007208308075096,0.6452222709815283,-1.3142582613977363,2.9537596917332287,0.0,13.9661,1.4123969,0,0,0,0,Sub-Neptunes,Transit
TOI-3593 b,TOI-3593,Transit,2025.0,11.02963701,565.73456446,3.8212867,0.0481,1170.0,308.0,5550.0,0.384,0.918,1,2.323168191376322,51.29221967568632,0,1.04256121986104,0.36608065273715185,0.5822096227595813,-1.3178549236261683,3.0681858617461617,0.0,14.114642,3.4568322,0,0,0,0,Sub-Neptunes,Transit
TOI-3629 b,TOI-3629,Transit,2022.0,8.29464572,82.63538582,3.936551,0.043,690.0,39.0,3870.0,0.4,0.6,1,0.7978553000125579,9.962497327733969,0,0.9187978412181411,-0.09807586567222785,0.5951158823181376,-1.3665315444204136,2.838849090737255,0.0,13.808511,4.1562915,0,0,0,0,Sub-Neptunes,Transit
TOI-3682 b,TOI-3682,Transit,2025.0,12.80065596,69.28659273,3.3462406,0.048,1657.0,1258.0,5703.0,0.416,1.735,1,0.18201372076676714,5.412737671140409,0,1.1072322253126339,-0.739895872296847,0.5245571642102707,-1.3187587626244128,3.219322508419337,0.0,14.262745,5.272561,0,0,0,0,Sub-Neptunes,Transit
TOI-3688 A b,TOI-3688 A,Transit,2023.0,13.08088048,311.47183886,3.246075,0.0456,1534.0,924.3,5950.0,0.262,1.302,1,0.7667600077667301,23.811228864618446,0,1.1166369775307405,-0.11534054688834895,0.5113585499048322,-1.341035157335565,3.185825359612962,0.0,14.457773,4.531754,0,0,0,0,Sub-Neptunes,Transit
TOI-3693 b,TOI-3693,Transit,2022.0,12.59889431,324.18497514,9.088516,0.0813,801.0,68.6,5321.0,0.071,0.791,1,0.8931968516494446,25.731224277569165,0,1.100332432725797,-0.049052816404096124,0.9584929761124349,-1.0899094544059318,2.9036325160842376,0.0,15.546779,4.286705,0,0,0,0,Sub-Neptunes,Transit
TOI-3714 b,TOI-3714,Transit,2022.0,11.32107051,222.4798849,2.154849,0.027,750.0,54.0,3660.0,0.1,0.51,1,0.8448504975670417,19.65184164372809,0,1.0538874952801756,-0.0732201358148922,0.33341684258751453,-1.5686362358410126,2.8750612633917,0.0,15.411283,4.2323403,0,0,0,0,Sub-Neptunes,Transit
TOI-375 b,TOI-375,Transit,2026.0,10.77183045,236.78216321,9.45469,0.099,1373.0,593.3,5259.9,0.084,2.9,3,1.0438354835355814,21.98160881839725,0,1.032289508942136,0.01863205592409194,0.9756472937842834,-1.00436480540245,3.137670537236755,1.0,1.375663,14.262945,0,0,0,0,Super-Earths (multi),Transit
TOI-375 c,TOI-375,Radial Velocity,2026.0,13.4,669.34662514,115.5,0.524,596.0,21.07,5259.9,0.084,2.9,3,1.5328098471726075,49.951240682089555,0,1.1271047983648077,0.18548828176512475,2.062581984228163,-0.28066871301627333,2.7752462597402365,1.0,1.0367665,14.389559,0,0,0,0,Super-Earths (multi),Radial Velocity
TOI-375 d,TOI-375,Radial Velocity,2026.0,13.6,445.59542661,297.9,0.984,434.0,5.96,5259.9,0.084,2.9,3,0.9760579396423951,32.76436960367647,0,1.1335389083702174,-0.010524401472533506,2.4740705032150436,-0.007004901568658489,2.637489729512511,1.0,0.92455906,14.23386,0,0,0,0,Super-Earths (multi),Radial Velocity
TOI-3757 b,TOI-3757,Transit,2022.0,12.0,85.3,3.438753,0.03845,759.0,55.4,3913.0,0.0,0.62,1,0.27199247685185185,7.108333333333333,0,1.0791812460476249,-0.5654431081235665,0.5364009822804379,-1.4151036558625503,2.88024177589548,0.0,16.132818,4.8933125,0,0,0,0,Sub-Neptunes,Transit
TOI-3785 b,TOI-3785,Transit,2023.0,5.14,14.95,4.6747373,0.043,582.0,19.1,3576.0,0.099,0.5,1,0.606601436629438,2.9085603112840466,0,0.7109631189952756,-0.2170965654735936,0.6697572104243666,-1.3665315444204136,2.7649229846498886,0.0,15.273806,4.319116,0,0,0,0,Sub-Neptunes,Transit
TOI-3807 b,TOI-3807,Transit,2023.0,18.49481816,330.54154328,2.8989727,0.0421,1646.0,1230.0,5772.0,0.278,1.468,1,0.28789057834672094,17.872116417715564,0,1.2670500657137642,-0.5407725478311347,0.46224412556707684,-1.3757179041643317,3.216429830876251,0.0,14.555699,5.391887,0,0,0,0,Sub-Neptunes,Transit
